customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,complaints,num_complaints,payment_risk,low_engagement,support_calls,tenure_group,high_value_customer,has_complaint,has_internet,fiber_user,complaint_text_length,complaint_negative_score,complaint_negative_flag,billing_issue_flag,technical_issue_flag,service_issue_flag
0201-MIBOL,Female,1,0,66,1,0,0,Two year,1,Bank transfer (automatic),102.4,6471.85,0,No complaint recorded.,0,1,0,0,long_term,1,0,1,1,0,0,0,0,0,0
7083-MIOPC,Female,0,0,72,1,0,0,Two year,0,Credit card (automatic),20.25,1566.9,0,Done. Looks like someone's trying to do some fishing for customer information.,2,0,0,3,long_term,0,1,0,0,78,0,0,0,0,0
0562-KBDVM,Female,0,0,70,0,1,1,Two year,1,Bank transfer (automatic),44.6,3058.15,0,"Hi! Was resolved by a supervisor just now. Erroneous decision by eBay rep on return claim. But was told nothing could be done to resolve on your end. 🤔 It's miraculously resolved. Thank you for responding. 😊 Today I discovered that when reps make a clear error on a claim, the seller is left stranded. #ebayseller",2,0,0,3,long_term,0,1,1,0,313,0,0,0,0,0
1173-NOEYG,Female,0,0,27,1,1,0,Month-to-month,0,Bank transfer (automatic),90.15,2423.4,0,"Thank you! The luggage has been located and will be sent to her city today. Thanks again, My daughter flew out Sun AM for her honeymoon and still doesn’t have her luggage! Pls help!",3,1,0,3,loyal,1,1,1,1,181,0,0,0,0,1
7698-YFGEZ,Male,0,0,1,1,0,0,Month-to-month,0,Mailed check,20.0,20.0,0,Deeeeee-licious.,1,1,1,2,new,0,1,0,0,16,0,0,0,0,0
9061-TIHDA,Male,1,0,13,1,0,0,Month-to-month,1,Electronic check,95.25,1233.65,1,"What is the meaning of this,",1,1,0,2,mid,1,1,1,1,28,0,0,0,0,0
0016-QLJIS,Female,0,1,65,1,1,1,Two year,1,Mailed check,90.45,5957.9,0,That fixed but now next morning I have the same problem :( No it’s not good. Read my tweet again. not only have I reinstalled the app I have done a iPhone factory reset. Still the same issue. ios11 doesn’t let me control Spotify from the lock screen anymore. Same in command centre.,4,1,0,4,long_term,1,1,1,0,282,2,1,0,1,0
7296-PIXQY,Female,0,1,14,1,0,0,Month-to-month,0,Electronic check,70.2,1046.5,0,I have 3 lines w you guys ang your network sucks,1,1,0,1,mid,0,1,1,1,48,0,0,0,1,0
9102-IAYHT,Female,0,1,17,1,0,0,Month-to-month,1,Electronic check,85.45,1451.6,1,No complaint recorded.,0,1,0,1,mid,1,0,1,1,0,0,0,0,0,0
6447-EGDIV,Female,0,0,31,1,0,0,One year,0,Mailed check,20.95,683.25,0,"Sent x Hey guys, got a package being held in a warehouse (Manchester) - says suite number is wrong &amp; need contact number - How do I sort?x",2,0,0,2,loyal,0,1,0,0,142,0,0,0,0,0
3460-TJBWI,Male,0,1,24,1,0,0,Two year,0,Mailed check,24.2,609.05,0,No complaint recorded.,0,0,0,0,mid,0,0,0,0,0,0,0,0,0,0
3744-ZBHON,Female,0,0,3,1,0,0,Month-to-month,0,Electronic check,20.2,65.95,0,Super #kawaii #kitty #phonecase from #Amazon,1,1,1,1,new,0,1,0,0,44,0,0,0,1,0
1092-GANHU,Male,0,0,17,1,1,0,Month-to-month,1,Electronic check,76.65,1313.55,1,Dear pls have more ppl at your villlage drive location! This is utterly ridiculous! Never enough ppl. I make daily deposits,1,1,0,2,mid,0,1,1,1,123,0,0,0,0,0
3948-KXDUF,Male,0,0,66,1,1,1,Two year,0,Bank transfer (automatic),68.75,4447.55,0,Is this your number? My friend laptop is hacked and on the screen there where a message that says call this number ?,1,0,0,2,long_term,0,1,1,0,116,0,0,0,1,0
7284-ZZLOH,Male,0,0,45,1,1,0,Two year,0,Credit card (automatic),53.3,2296.25,0,"It says, ""We're having trouble loading this right now."" It says to check the internet connection. Internet connection is fine. Why won't any show episodes load on my Roku?",2,0,0,3,loyal,0,1,1,0,171,0,0,0,1,0
6745-JEFZB,Male,0,0,35,1,0,1,Month-to-month,1,Credit card (automatic),91.5,3236.35,0,hey why has all but 2 songs from xxxtentacions -revenge album now become blacked out on my spotify?,1,1,0,2,loyal,1,1,1,1,99,0,0,0,0,0
2606-PKWJB,Male,0,1,40,0,0,1,One year,0,Mailed check,40.25,1564.05,0,Now I get to waste even more time tomorrow and hopefully upgrade the line I intended to today. I appreciate you turning off your fraud line 2 minutes early. Thanks even more for never telling me my account was flagged.,2,0,0,3,loyal,0,1,1,0,218,0,0,0,1,0
1624-WOIWJ,Female,0,0,10,1,0,0,Month-to-month,1,Mailed check,84.7,832.05,1,They deliver in 2-3 days. Perfect.,1,1,1,2,new,1,1,1,1,34,0,0,0,0,0
8777-PVYGU,Female,0,0,52,1,1,0,One year,1,Mailed check,64.3,3410.6,0,"Hey . Can you do me a favor and fix my ""points to stay A-list"" status in my account? RR 20110364606 shows the wrong number... ...when you're just looking at flights on trying to figure out where you wanna go...",2,0,0,3,loyal,0,1,1,0,210,0,0,0,0,0
4770-QAZXN,Female,0,0,13,1,0,0,Month-to-month,0,Credit card (automatic),19.45,232.1,0,No complaint recorded.,0,1,0,0,mid,0,0,0,0,0,0,0,0,0,0
8012-SOUDQ,Female,1,0,43,1,0,0,Month-to-month,1,Electronic check,90.25,3838.75,0,mohon semak booking number RWMWWD kerana tag bagasi untuk pulang dari langkawi ke klia pada 2/12/2017 tiada dalam sistem untuk di cetak,1,1,0,2,loyal,1,1,1,1,135,0,0,0,0,0
5546-BYZSM,Female,0,0,41,1,0,0,Month-to-month,0,Electronic check,20.45,775.6,0,No complaint recorded.,0,1,0,1,loyal,0,0,0,0,0,0,0,0,0,0
0523-VNGTF,Female,1,0,52,0,1,1,Month-to-month,1,Electronic check,50.5,2566.3,0,"hey, I'm trying to update my payment process but instead Spotify just logged me out and says I don't even have an account yeah, i did. how long will the trial last? and can i sign out and have my mother sign in with different info since we share an amazon prime membership already can you send me a link to cancel my free trial? i'm unable to add another account to my amazon fire even though im putting in the correct password everytime. hi, i got an amazon fire tablet as a gift and i just signed up for it with my card and personal info. will i be charged for amazon prime since its included on my tablet? can you send and transfer money to people who don't use Bank of America?",5,1,0,6,loyal,0,1,1,0,681,1,1,1,0,0
3779-OSWCF,Female,0,0,71,1,1,1,Two year,0,Credit card (automatic),93.2,6506.15,0,No complaint recorded.,0,1,0,1,long_term,1,0,1,0,0,0,0,0,0,0
8535-SFUTN,Male,0,0,61,1,1,0,Month-to-month,1,Electronic check,106.45,6300.15,0,"Team, I hv seen updates and coordinated with oncall Swathi. But I am not satisfied so I will take legal action against uber now ESCALATION",2,1,0,3,long_term,1,1,1,1,138,0,0,0,0,0
2320-SLKMB,Female,0,0,26,0,1,1,Month-to-month,1,Credit card (automatic),44.45,1183.8,0,They may not have the lowest prices but has the best customer support.,1,1,0,1,loyal,0,1,1,0,70,0,0,1,0,1
7169-YWAMK,Male,0,1,72,1,0,1,Two year,0,Bank transfer (automatic),68.4,4855.35,0,No complaint recorded.,0,0,0,1,long_term,0,0,1,0,0,0,0,0,0,0
8434-PNQZX,Female,0,0,42,1,1,1,Two year,1,Credit card (automatic),78.45,3373.4,0,waited over an hour for it to be cancelled! The McDonald’s is literally a 4 minute drive!! Awful service today.,1,1,0,2,loyal,0,1,1,0,111,0,0,0,0,0
4981-FLTMF,Female,0,1,57,1,0,1,Month-to-month,0,Bank transfer (automatic),65.2,3687.85,0,uncooked pinto beans in my chipotle bowl. Please advise this is disappointing chipotle. See dm for video this is not a drill. Can't even eat my bowl they're so hard and uncooked in the middle,2,1,0,3,loyal,0,1,1,0,191,0,0,0,1,0
9424-CMPOG,Male,0,1,9,1,0,0,Two year,0,Mailed check,19.6,197.4,0,ارسلت لكم على الخاص مشكلتي ورقم البطاقة ممكن تردون,1,0,1,1,new,0,1,0,0,50,0,0,0,0,0
3627-FCRDW,Female,0,0,9,1,0,0,Month-to-month,0,Electronic check,71.0,672.55,1,No complaint recorded.,0,1,1,1,new,0,0,1,1,0,0,0,0,0,0
1518-OMDIK,Male,0,0,33,1,0,0,Month-to-month,1,Credit card (automatic),44.55,1462.6,0,"2 carriage train from Reading to London Paddington meaning no one can board the train, causing delays after paying a lot of money to get a ticket",1,1,0,2,loyal,0,1,1,0,145,0,0,0,0,0
8393-JMVMB,Male,0,0,1,1,0,0,Month-to-month,0,Mailed check,19.45,19.45,0,Disappointed in not giving out exit row seats even after boarding started :-(,1,1,1,2,new,0,1,0,0,77,1,1,0,1,0
7638-QVMVY,Female,0,0,7,1,0,0,Month-to-month,1,Electronic check,79.0,522.95,1,No complaint recorded.,0,1,1,0,new,0,0,1,1,0,0,0,0,0,0
6140-QNRQQ,Male,0,0,1,1,0,0,Month-to-month,1,Mailed check,71.55,71.55,1,do you have a solution? I don't use iCloud. All my text messages randomly deleted themselves when I restarted my phone. That's so many conversations gone. Good morning to me I guess.,2,1,1,3,new,0,1,1,1,182,0,0,0,1,0
7969-FFOWG,Male,0,1,65,1,0,0,Two year,0,Mailed check,19.9,1292.6,0,having trouble with my premium + Hulu subscription - sent you a DM. Please help! having trouble with my spotify student + hulu subscription — I just renewed and now hulu won't connect,2,0,0,2,long_term,0,1,0,0,183,0,0,0,0,1
1342-JPNKI,Male,0,0,10,1,0,0,Month-to-month,1,Bank transfer (automatic),86.05,834.1,1,"No! Just that I should keep an eye on my order and that there has been problems with stock from Microsoft! Looks like you’ve messed up a lot of people’s orders. This is not going to look good. So I preorder the xbox oneX 20/08.My order is showing delivery today but not dispatched,and you’ve taken the money,what’s going on",4,1,1,4,new,1,1,1,1,323,0,0,0,0,0
7080-TNUWP,Male,0,0,70,1,1,0,One year,1,Bank transfer (automatic),95.0,6602.9,0,Disappointed in new queso..... HORRIBLE,1,1,0,2,long_term,1,1,1,1,39,1,1,0,1,0
8949-JTMAY,Female,0,0,29,1,1,0,Month-to-month,1,Credit card (automatic),98.6,2933.2,1,Fix zombie servers Lag The game is making the xbox party chat lah Not letting me play multiplayer keeps telling me the servers are down the error code is 4220 on xbox one,4,1,0,5,loyal,1,1,1,1,170,0,0,0,0,0
0654-HMSHN,Male,0,1,21,1,1,0,Month-to-month,0,Electronic check,104.4,2157.95,1,No complaint recorded.,0,1,0,1,mid,1,0,1,1,0,0,0,0,0,0
2725-KXXWT,Male,0,0,1,1,0,0,Month-to-month,1,Electronic check,90.75,90.75,1,Trying to book 3 trips on our AirBNB business acct. But you wont accept our CC Expiration Date?!?! What is going on???,1,1,1,2,new,1,1,1,1,118,0,0,0,0,0
2439-QKJUL,Male,0,0,5,1,0,0,Month-to-month,0,Mailed check,20.25,109.8,0,"Look closely, can you see it? Anyone else had the same issue? I wonder what the chances of same day in store replacement are? #iPhoneX #fingerscrossed",1,1,1,1,new,0,1,0,0,150,1,1,0,1,0
1935-IMVBB,Male,0,0,56,1,0,0,Month-to-month,0,Mailed check,89.7,4952.95,0,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
4628-WQCQQ,Male,0,1,35,1,1,0,One year,1,Electronic check,85.15,3030.6,1,No complaint recorded.,0,1,0,1,loyal,1,0,1,1,0,0,0,0,0,0
3724-BSCVH,Male,0,1,10,1,0,0,One year,0,Mailed check,20.45,242.4,0,is your Reading - Portman Road store still closed?,1,0,1,1,new,0,1,0,0,50,0,0,0,0,0
7605-BDWDC,Female,0,0,31,0,0,1,Two year,1,Bank transfer (automatic),49.85,1520.1,0,"just redownloaded twitter to ask if you're really making me change my location to use the app. That's ridiculous. I can travel, no?",1,0,0,2,loyal,0,1,1,0,131,0,0,0,1,0
7137-RYLPP,Male,1,0,37,1,0,0,Month-to-month,1,Electronic check,85.7,3171.15,1,"thanks for the reply, but got a 32inch for £10 more with free view built in too #Amazon hey guys what have you got around the 28inch size??",2,1,0,2,loyal,1,1,1,1,139,0,0,0,0,1
3207-OYBWH,Male,1,0,57,1,1,0,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,1,"I only changed the departure flight - you bumped me on return, which I had paid for premium economy for 👎🏼 is trying really hard to sell me my original seat assignment, which they bumped me from, for $569. #wtf - Just paid $275 for a flight change for flight departure &amp; now being asked to pay $600 to maintain my original return #help , i've been on hold for 23 minutes as a platinum pro member, just trying to get my parents home and sitting on a line at 12:40am",4,1,0,4,loyal,1,1,1,1,468,0,0,0,0,1
4707-YNOQA,Female,0,1,34,1,0,0,One year,1,Credit card (automatic),25.6,917.15,0,#mobile_Care every time I schedule a time for you guys to call me..YOU NEVER DO. #fedup,1,0,0,1,loyal,0,1,0,0,87,0,0,0,0,0
6956-SMUCM,Female,0,0,3,1,1,0,Month-to-month,1,Credit card (automatic),99.0,287.4,1,No complaint recorded.,0,1,1,0,new,1,0,1,1,0,0,0,0,0,0
8714-CTZJW,Female,0,0,4,1,1,0,Month-to-month,1,Credit card (automatic),82.85,319.6,0,For my last package you did and that's fine things happen but this package is suppose to come by 8 pm today but its not out for delivery yet and that usually means it won't come today. Ughhh once again amazon prime has failed me and I'm getting my package in three days ugh,2,1,1,3,new,1,1,1,1,273,0,0,0,1,0
3662-FXJFO,Female,0,0,54,1,0,0,Two year,1,Mailed check,20.5,1035.7,0,No complaint recorded.,0,0,0,0,loyal,0,0,0,0,0,0,0,0,0,0
7623-HKYRK,Male,0,1,6,1,0,0,Month-to-month,0,Mailed check,19.7,111.65,0,My package is out for delivery but it's 8pm and it's still not here give me my package So I think lost my package 🙃,2,1,1,3,new,0,1,0,0,115,0,0,0,0,0
1353-GHZOS,Male,0,0,22,1,0,0,One year,1,Bank transfer (automatic),59.75,1374.35,0,You took too long Sorted hi I’m trying to spend vouchers but my account doesn’t recognise my club card number even though all the vouchers relating to club card are listed - these vouchers expire end of month &amp; I wish to use them for Goldsmiths,2,0,0,2,mid,0,1,1,0,248,0,0,0,0,0
3323-CPBWR,Male,0,0,23,1,1,1,Month-to-month,1,Credit card (automatic),96.9,2085.45,0,No complaint recorded.,0,1,0,0,mid,1,0,1,1,0,0,0,0,0,0
6152-ONASV,Female,0,0,68,1,0,1,One year,0,Bank transfer (automatic),58.25,3975.7,0,Thanks for the response... messaged you there. guys... what happened to the Iphone 6 this last iOS Update? My phone is slower than a freaking Android right now!,2,0,0,3,long_term,0,1,1,0,160,0,0,0,1,1
9251-AWQGT,Female,0,1,48,1,0,0,Two year,0,Mailed check,20.0,935.9,0,No complaint recorded.,0,0,0,1,loyal,0,0,0,0,0,0,0,0,0,0
4803-LBYPN,Male,0,1,34,1,0,0,Month-to-month,0,Mailed check,20.8,635.9,0,"5280 in Omaha, NE. Credit card machine was down, wasn’t told until I got to the window to pay. The drive-thru time at is currently 5 minutes - PER CAR.",2,1,0,3,loyal,0,1,0,0,151,0,0,0,0,0
8879-ZKJOF,Female,0,0,41,1,1,1,One year,1,Bank transfer (automatic),79.85,3320.75,0,I have a charge I don't recognize for 99 cents to samsung. Please credit back my account. thank you,1,1,0,2,loyal,0,1,1,0,99,0,0,1,0,0
7354-OIJLX,Male,0,0,9,1,0,0,Month-to-month,1,Electronic check,75.85,724.65,0,No complaint recorded.,0,1,1,1,new,0,0,1,1,0,0,0,0,0,0
9129-UXERG,Female,1,0,18,1,0,1,Month-to-month,1,Credit card (automatic),103.6,1806.35,0,No complaint recorded.,0,1,0,1,mid,1,0,1,1,0,0,0,0,0,0
5302-BDJNT,Male,0,0,35,1,1,1,Month-to-month,0,Electronic check,95.5,3418.2,0,I can’t connect to the multiplayer of WWII on Xbox one... u got troubles ?!,1,1,0,2,loyal,1,1,1,1,75,0,0,0,0,0
7148-XZPHA,Male,0,1,55,1,0,1,Month-to-month,0,Electronic check,79.4,4238.45,0,No complaint recorded.,0,1,0,1,loyal,0,0,1,1,0,0,0,0,0,0
2651-ZCBXV,Male,0,0,54,1,0,1,Two year,1,Credit card (automatic),108.0,5760.65,0,"Couldn't you have put this item in a much smaller package, what a waste?",1,1,0,1,loyal,1,1,1,1,72,0,0,0,0,0
1304-NECVQ,Female,1,0,2,1,1,0,Month-to-month,1,Electronic check,78.55,149.55,1,yes it’s changing it’s autocorrecting the word Why does it keep autocorrecting to I.T Help!!,2,1,1,3,new,0,1,1,1,92,0,0,0,0,1
3374-TTZTK,Male,0,0,52,1,1,1,Two year,1,Electronic check,106.3,5487.0,0,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
0229-LFJAF,Male,0,0,72,1,1,1,Two year,0,Bank transfer (automatic),69.65,4908.25,0,- I just need my freakin' house keys back!,1,0,0,1,long_term,0,1,1,0,42,0,0,0,0,0
1304-BCCFO,Male,0,0,9,1,1,0,Month-to-month,1,Mailed check,70.05,564.4,0,Operation Neptune is ass fix the B Bunker machine gun that shits to over powered. Couldn’t leave my spawn cause there whole team was there.,1,1,1,1,new,0,1,1,0,139,0,0,0,0,0
0455-XFASS,Female,0,1,3,1,0,0,Month-to-month,1,Electronic check,69.55,200.2,0,Lol new hire following the process.,1,1,1,2,new,0,1,1,1,35,0,0,0,0,0
0221-WMXNQ,Male,1,0,4,1,0,0,Month-to-month,0,Electronic check,75.35,273.4,0,im trying to purchase games out of your online store and i keep getting invalid “credid card information errors”,1,1,1,1,new,0,1,1,1,112,0,0,0,0,0
2882-WDTBA,Male,0,1,69,1,1,1,Two year,1,Bank transfer (automatic),75.75,5388.15,0,when will season 3 be available to watch #Hulu #rickandmortysnextadventure #Schwifty #soonihope,1,1,0,1,long_term,0,1,1,0,95,0,0,0,0,0
8069-RHUXK,Female,0,1,67,0,0,1,Two year,0,Credit card (automatic),35.7,2545.7,0,I have got to get myself a account!,1,0,0,2,long_term,0,1,1,0,35,0,0,0,0,0
4806-KEXQR,Male,0,0,4,1,0,0,Month-to-month,1,Electronic check,79.9,324.3,1,"Not bad #JetBlue, arrived 40 mins early! (at International Airport (BOS) in Boston, MA)",1,1,1,2,new,0,1,1,1,87,1,1,0,0,0
2817-NTQDO,Male,0,0,13,0,0,1,Month-to-month,1,Credit card (automatic),45.55,597.0,1,"Those self service tills have been crashing regularly for a while now. I was surprised to see them working. That said, I was the only person having issues. I'd agree it was my card if the problems began at the payment stage, but they didn't. Alas. You may have a biscuit saboteur. Thanks :) I got my biscuits in the end though, so I'm happy. Quite! It was Tesco Express 405 Kilburn High Road about 8pm. First two tills were self service (tried contactless and chip &amp; pin, neither worked). Third till was manned. Even that one took ages for the price to get through to the card reader so I could do the swipey swipey magic I don't know what gave them that impression Bourbons, apparently Took 10 mins, 3 tills &amp; 2 members of staff to buy a 50p pack of biscuits. Needed age authorisation. Clubcard not a recognised item. 2 tills refused bank card (3rd worked). Staff suggest my card faulty. Tills react to bad cards before they're scanned? #facepalm #fixbiscuits",5,1,0,6,mid,0,1,1,0,968,1,1,1,1,0
